feature_id,R187,R224,R229,R239,R252,R269,R279,R284,R300,R306,R308,R310,R314,R326,R333,R335,R338,R346,R363,R370,R373,R374,R375,R392,R396,R409,R411,R415,R424,R426,R186,R217,R218,R225,R233,R260,R266,R267,R288,R290,R297,R319,R353,R354,R369,R391,R416,R419,R428
Q9H4W6,397.21,454.156,NA,NA,677.723,953.2985,790.751,NA,NA,393.333,537.4716667,NA,NA,377.955,NA,1013.33,122.883,NA,551.7075,480.96,110.682,695.0575,678.877,603.2915,NA,929.981,980.9936667,232.608,NA,520.125,NA,1491.75,NA,459.256,NA,865.1783333,270.687,563.2075,489.432,1195.91,698.01,906.9356667,1019.16,NA,613.2975,669.832,377.806,432.542,613.5385
Q9H4Z3,10808.8,11516.5,11507.16667,10783.24667,12152.46667,12664,11217.03333,11609.48333,14885.4,14894.2,13508.93333,12059.3,13025.73333,13471.03333,12618.46667,9256.713333,13573.9,14229.73333,14098.36667,15661.26667,12349.36667,13106.46667,10224.22,13401.26667,8548.985,14856.03333,14737.3,12240.1,10976.44333,9058.723333,10250.33667,11091.6,12046.3,11333.14,12929.79,10604.6,11853.8,12832.4,13627.83333,13674.96667,13414.06667,17075.66667,11226.80667,13567.4,9403.55,13559.36667,12303.13333,11035.12333,9561.796667
Q9H501,3092.386667,1241.935667,2017.38,1855.864,2154.14,1944.13,2536.203333,1799.816667,2587.793333,1914.07,1452.206667,2669.93,3691.193333,2086.873333,1898.026667,1314.97,1340.61,1116.873,1745.745,2656.26,2311.97,1791.926667,3552.473333,1459.992333,1272.87,2759.286667,1428.95,1604.35,2376.493333,1373.843,2264.066667,1986.063333,1212.885667,3278.09,1224.405,1458.632333,1259.74,2328.786667,2241.686667,2236.403333,2181.266667,1782.81,1162.481,1907.81,1493.603333,2001.956667,2049.286667,1130.68,2239.926667
Q9H553,33940.06667,28189.83333,26821.03333,32428.63333,24961.7,32169.76667,33960.33333,24598.76667,28109.73333,32210.46667,29505.3,32748.8,23326.36667,30071.56667,28765.66667,26391.96667,30778.6,27741.4,30703.9,31174.43333,29614.53333,32094.43333,34644.7,26673.43333,27423.5,24843.4,24089.23333,25444.43333,27674.76667,32569.3,27015.63333,30890.9,29717.4,26470.9,25757.4,22531.63333,25754.66667,19364.63333,29223.93333,31343.1,27164.5,29710.86667,37751.36667,32732.5,27102.26667,29221.7,31903.63333,20084.03333,23429.76667
Q9H582,2197.673333,2514.596667,990.6505,1435.25,1490.49,1167.035,1087.032,1049.81,945.761,1747.893333,258.709,1115.72,NA,1521.046667,1177.172333,875.3055,1333.68,1170.575,1413.03,703.811,885.064,1447.24,1166.098667,1904.43,NA,954.3483333,895.758,774.5346667,910.7605,746.868,2380.626667,2554.2,2131.665,1756.675,1736.246667,1401.545,1460.419,1179.51,1081.459667,1327.16,1237.265,1575.44,NA,610.926,735.7505,1131.18,NA,NA,1016.58
Q9H583,14615.33333,13144.46667,10864.51333,13262.63333,10827.84333,14505.4,16850.4,11595.45667,14726.86667,14191.56667,11464.33333,11298.1,13790.8,12185.96667,12378.83333,14036.53333,11274.93333,12504.9,10544.06,11470.40333,12443.63333,13749.73333,14804.23333,11729.96667,9390.943333,12599.83333,12491.63333,12461.26667,12555.93333,12051.46667,12421.7,14780.66667,12364.06667,12849.3,11061.38667,11299.16667,11401.3,11369.23333,12197.93333,13557.16667,11486.33333,13795.53333,11641.6,12757.33333,12978,13521,12412.06667,8573.023333,12062.1
Q9H5H4,5183.965,4232.153333,5547.05,4990.36,7761,5855.695,NA,3353.1,4067.415,3102.65,5949.585,5836.695,5791.42,3694.63,4652.066667,6589.8,5572.02,6009.19,4533.895,4953.336667,4889.246667,NA,7673.06,6157.78,5565.985,5436.44,3956.78,6224.733333,4673.235,3826.925,5414.39,5535.13,4432.313333,4549.083333,5394.146667,5932.386667,5269.415,5962.49,5068.035,NA,4111.475,4364.41,5380.1,5083.71,5063.045,3408.735,6226.685,4824.476667,4595.26
Q9H5N1,12015.16667,13036.13333,12774.03333,12544.06667,13041.56667,12393.66667,11508.43333,12863.63333,13043.56667,11198.93333,13455.3,12154.2,12889.96667,12414.26667,14434.93333,13695.23333,9590.863333,13314.76667,12055.83,12940.8,12158.93333,10859.7,13762.26667,11395.5,8924.766667,13769.3,12367.5,12263.6,11665.46667,11632.06667,11969.86667,12334.46667,11688.65667,11763.43333,11934.4,13752.06667,12080.43333,12950.66667,12691.4,13793.56667,11845.9,10179.68,10434.10333,11400.13333,12128.46667,12680.56667,12615.3,14202.7,12621.33333
Q9H5Q4,9955.643333,9625.696667,11891.59667,9297.173333,8393.41,9848.803333,9688.246667,12577.95667,10084.98333,10272.93667,11397.3,12022.455,11775.06667,11077.68667,9199.033333,8596.656667,13381.23333,10770.36333,9460.796667,8562.95,11445.99667,9676.65,10014.22667,9215.96,13080.4,9912.126667,9578.886667,10019.11667,8879.023333,11220.36667,11138.23333,9990.583333,9700.653333,10768.44333,11764,9099.81,8821.99,10288.63,9556.953333,11263.4,10124.18,12019.23333,14289.16667,10672.1,9897.873333,11965.96667,12726,6417.403333,11022.14333
Q9H5V8,15366.26667,11216.4,13950.6,10756.00667,9637.46,11496.13333,15310.36667,13014.53333,10519.48,11605.86667,10987.88667,12592.1,12225.1,14588.06667,11242.84,9689.21,12928.96667,13495.8,19080.1,10131.12,14535.13333,12946.97,11793.96667,14939.26667,20792.6,9999.806667,14429.33333,13764.33333,12486.18,21864.96667,15490.96667,11619.62667,13642.49667,12352.6,12984.62,15312.86667,12892,11987.36667,11576.08,10783.09,12367.03333,15582.26667,24207.66667,13738.13333,15290.3,12703.53333,20078.06667,14731.5,16415.66667
Q9H5V9,3588.303333,3412.723333,4552.793333,3476.61,4040.303333,2743.273333,3106.073333,3172.17,2746.02,3346.486667,3741.9,3187.645,2254.29,2865.38,4254.493333,3319.606667,2367.1,3282.97,2767.113333,2447.716667,3417.296667,4039.69,3145.203333,3451.04,830.387,3822.796667,4177.64,2590.51,4035.84,2220.776667,3747.073333,3443.82,3399.643333,3435.14,3296.553333,3568.096667,3002.266667,4019.543333,3724.22,3377.293333,4434.4,3455.853333,1939.936667,2792.06,2830.566667,4064.75,3454.543333,2658.686667,3326.096667
Q9H5X1,9014.896667,8528.163333,9092.05,8860.856667,10732.83333,9790.25,10796.07333,9931.32,8459.06,9457.25,7908.713333,5573.535,10383.13333,9661.733333,10289.09333,11219.36,9626.256667,9859.186667,7043.596667,9863.406667,9603.393333,8592.333333,10566.2,9863.346667,7643.493333,9742.573333,8838.98,9676.536667,9789.96,8599.963333,9447.503333,11082.66667,9894.886667,10803.56667,11510.63333,11193.5,9794.336667,9142.55,9755.22,8996.47,9743.01,9301.896667,7420.066667,9341.3,9023.106667,8858.463333,8310.566667,8422.19,8570.723333
Q9H5Z1,1965.476667,1670.04,2457.306667,1794.087333,1408.323333,1430.975,1536.835,2094.373333,2273.706667,1767.51,1616.99,1794.622,2344.396667,1855.143333,2072.58,1718.223333,1531.336667,1758.54,3001.223333,1595.933333,2049.363333,1401.116667,3606.66,2358.936667,1511.24,2110.11,2696.49,2585.59,1514.67,1784.813333,2009.16,1278.570333,2205.616667,2077.473333,2744.72,2275.466667,2784.153333,2161.603333,1529.831667,1364.97,1757.48,1667.087333,1115.056667,1428.953333,2091.993333,1672.263333,2253.193333,1476.53,2617.286667
Q9H694,2076.203333,1943.11,NA,1847.01,NA,NA,2301.37,NA,NA,NA,NA,NA,NA,NA,NA,2547.78,NA,2530.94,2454.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,1114.5,NA,NA,NA,NA,1871.48,NA,2411.49,1289.46,NA,NA,NA,1875.53,NA,NA,NA,NA,NA,1250.61,NA,1175.06
Q9H6A0,3132.61,1408.1535,2138.505,2216.503333,1274.4915,2557.51,1861.91,1552.927,1942.61,3165.505,2173.9,3045.11,NA,2621.99,2045.775,1561.38,2579.98,3065.38,1968.94,1131.4295,969.023,2237.175,3910.64,1633.29,NA,1862.955,2214.34,1436.641,1248.7275,2189.35,3406.973333,NA,1463.648333,1807.735,2664.72,1858.466667,1862.97,1948.825,2175.81,2036.678333,1540.64,2352.256667,3095.055,1895.77,2070.047333,1929.836667,2223.233333,1360.711333,930.646
Q9H6A9,1268.44,953.489,442.0795,580.301,733.241,494.075,367.935,879.4915,536.691,874.6746667,786.0636667,570.123,NA,832.7523333,744.304,1100.12,605.485,NA,601.669,485.263,576.0275,540.7955,526.125,627.114,NA,762.6343333,952.4343333,997.2275,821.2655,819.377,950.565,787.8713333,NA,1100.076667,694.3625,386.855,478.136,805.0015,545.8866667,552.4315,937.6435,595.7483333,1104.84,383.3445,386.9195,756.929,676.198,229.84365,309.7355
Q9H6B1,NA,NA,342.555,114.059,166.67435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340.833,NA,101.112,137.168,NA,NA,NA,NA,25.038,343.852,NA,NA,NA,124.4745,101.17,NA,NA,79.0812,94.003,64.4694,110.531,197.566,84.10295,NA,253.8715,NA,NA,NA,400.8855,57.5185
Q9H6E4,3452.063333,4193.076667,2981.753333,3196.89,3125.736667,2936.286667,3357.063333,3744.803333,2537.77,3198.246667,2993.433333,2402.005,3074.82,2861.35,3125.96,3091.48,2240.84,3120.56,3378.126667,2636.34,3233.566667,3075.113333,4140.336667,3108.41,2922.89,3994.353333,2273.453333,3175.21,2906.193333,3776.213333,3283.616667,2490.08,3105.606667,2901.933333,4182.356667,4673.593333,3113.81,2796.896667,3776.826667,3545.503333,3004.266667,3226.113333,3790.653333,3354.453333,2505.093333,3832.84,3306.626667,3054.126667,2508.673333
Q9H6E5,2316.81,2449.606667,2609.516667,1995.14,1864.23,2685.26,3398.915,2363.56,2841.686667,2951.963333,2254.573333,3069.785,2833.136667,3504.336667,2552.18,1223.72,2646.049333,2724.146667,3302.505,2732.146667,3548.326667,3193.373333,3143.23,2640.636667,1401.17,3008.863333,2529.953333,2735.74,2771.063333,3045.273333,2839.413333,2814.973333,3072.71,5408.083333,1807.613333,1761.706667,3317.096667,2856.933333,2186.556667,3689.14,2609.355,1907.976667,3907.833333,3632.336667,3462.796667,3227.766667,3499.986667,2471.13,2378.896667
Q9H6F5,16578.36667,17324.53333,19935.03333,19249,18257.36667,22008.4,14805.13333,19266.73333,18741.56667,18953.53333,20774.86667,16937.63333,19829.9,17802.5,17838.7,12946.46667,10764.79333,16671.56667,17386.03333,22317.56667,13497.96667,20454.73333,16496.33333,16655.56667,14842.23333,20149.63333,19653.96667,20672.43333,22022.26667,16563.36667,16132.13333,18593.16667,17461.3,13529.12,21896.56667,23556.73333,17610.93333,21439.5,17837.03333,22817.43333,18661.16667,16686.7,12592.8,18531.7,22261.76667,22242.5,15592.83333,20832.2,19757.86667
Q9H6H4,7892.683333,8644.976667,9091.153333,8114.436667,7837.813333,7293.736667,4925.86,8664.47,5381.24,6891.666667,7488.836667,5718.97,6624.45,9409.443333,8316.3,5479.44,6778.423333,7871.746667,7063.97,5879.116667,7128.876667,7210.42,7814.766667,6880.116667,6217.84,9029.64,6604.243333,5875.74,5350.036667,4441.173333,8723.743333,6288.383333,7866.71,7864.786667,8476.116667,8405.95,8231.316667,5737.606667,7732.346667,8126.453333,5324.17,6206.71,6093.46,8303.333333,5915.82,9153.016667,6846.146667,6317.19,5771.833333
Q9H6K1,596.763,605.5865,291.367,870.4325,593.3686667,261.6535,558.136,370.1975,326.745,287.248,677.2823333,NA,NA,492.0115,275.4389,571.955,97.1231,394.84,1088.86,530.145,124.853,339.3145,NA,366.231,NA,733.7386667,588.349,365.111,247.4,NA,640.331,861.5195,588.107,937.998,608.467,549.7316667,624.432,187.858,626.2056667,468.038,603.099,NA,NA,1149.814,612.285,151.669,295.7285,400.3405,598.517
Q9H6K4,17246.44333,17226.53333,20852.36667,9093.16,14402.86,18693.9,17926.25333,22421.5,14891.8,12735.77333,16839.2,17382.65,14607.86333,14393.41,15811.78667,17093.96667,21008.33333,19258.03333,23465.36667,22151.06667,22438.63333,13101.52,13886.82333,20337.3,62614.03333,16094.26667,17929.96667,19184.6,17296.00333,32634.46667,19607.45667,17010.75,17597.12667,18129.6,18934.56667,19327.13333,21340.26667,19352.33333,14403.03,10598.87,13027.14333,21582.9,35697.9,18783.56667,17968.23333,15349.40333,19081.83333,19797.03333,22701.9
Q9H6K5,2598.39,4596.873333,4956.343333,4207.29,5265.146667,3957.86,2127.57,2678.28,3273.35,3176.63,3292.786667,3127.775,4337.11,4078.056667,2807.713333,2804.4,2460.683333,2605.796667,5311.52,4469.983333,391.797,3912.435,4702.453333,4566.815,NA,3833.953333,3642.78,2290.93,3577.3,1571.68,4201.443333,5982.75,4720.48,4281.876667,3663.806667,3890.226667,4149.73,3766.206667,4458.026667,3925.64,3672.625,3502.295,2828.955,3752.923333,4006.243333,4888.43,4224.1,3875.12,3020.615
Q9H6L2,3396.09,4289.5,3895.97,3710.016667,3949.553333,3180.65,4327.33,4211.663333,4558.676667,4360,3032.803333,3167.625,4249.83,4178.483333,2776.33,4110.556667,4134.583333,3372.033333,2670.16,3769.15,4109.153333,3047.983333,4915.816667,5007.713333,3816.876667,3657.456667,5212.163333,3228.62,3006.103333,4818.913333,3755.483333,4555.59,5089.556667,3900.186667,3591.08,5516.483333,3128.076667,3452.186667,3643.096667,3764.866667,3836.046667,4323.203333,4717.706667,4334.133333,3126.066667,3998.133333,4297.536667,2403.05,3813.756667
Q9H6P5,4730.82,4948.55,NA,6089.415,7370.89,6184.77,8745.666667,2514.64,5286.655,6897.24,4699.703333,NA,NA,4923.375,4369.04,4437.075,NA,NA,8700.72,4517.04,4753.705,5556.55,5375.88,NA,4717.165,6113.39,8756.05,4228.935,NA,4804.11,5540.94,NA,6438.625,NA,NA,2564.53,NA,6311.74,3430.2,5199.36,4770.87,7900.305,NA,6361.19,4552.28,5246.805,7151.35,6061.79,NA
Q9H6Q4,14624.83333,14332.66667,12681.16667,14606.53333,14698.53333,12428.33333,16215.4,13358.7,16178.33333,15615.33333,14309.9,13580.1,16872.53333,13602.9,12767.43333,14120.73333,14627.06667,13327.1,13573.93333,15545.66667,15167.5,14465.06667,15427.86667,15642.93333,11596.68333,11899.8,13502.83333,14350.46667,13328.5,11683.6,16175.16667,13651.1,13228.36667,13016.26667,13762.53333,12425.3,13408.63333,13492.36667,13440.2,15615.86667,14646.3,14738.13333,12742.86667,15054.8,15792.86667,14476.23333,12918.33333,14673.03333,13335.23333
Q9H6R0,5462.17,5731.156667,5140.553333,4376.696667,6138.05,4501.993333,4726.536667,5710.5,4708.7,8328.83,5467.92,2528.91,4285.715,3974.896667,5053.483333,2697.826667,5162.135,5431.395,5801.97,6077.09,4758.31,3438.123333,6656.415,5149.193333,6223.105,5840.026667,3858.09,3219.496667,4901.343333,5543.613333,6919.19,5497.846667,6574.596667,5916.09,7107.376667,3967.363333,5142.526667,4215.716667,4455.73,3483.105,4898.493333,6867.963333,8325.52,4885.146667,3988.72,7492.195,3669.593333,5724.976667,5860.733333
Q9H6R3,5428.33,2941.39,NA,2719.945,4183.74,3875.916667,7279.126667,3946.78,2759.595,2883.705,3617.043333,NA,5218.56,4229.855,3946.563333,8088.923333,3856.95,5154.973333,3492.596667,2652.14,5002.59,3171.53,5224.21,2984.865,3214.6605,2269.39,4881.183333,3892.6,3957.83,4947.58,5196.566667,4614.866667,4718.31,5698.513333,5906.386667,5295.08,2414.533333,4788.4,4733.31,5001.35,4733.076667,4211.18,5504.84,5437.15,4475.193333,2342.205,3304.44,2668.64,2452.655
Q9H6R4,5135.796667,3999.283333,3390.293333,4193.85,3831.683333,5092.093333,6047.353333,4201.8,4277.833333,5533.353333,3433.063333,3124.48,4186.326667,4726.073333,4188.923333,4659.233333,2957.956667,3924.643333,3819.95,3856.92,4355.553333,4725.08,5335.596667,4181.726667,2412.056667,4242.663333,3933.183333,4448.576667,4708.32,3544.316667,4135.413333,4626.223333,3882.466667,4805.05,3891.993333,3691.353333,3924.573333,3283.64,4219.9,3565.563333,4507.78,4640.013333,3408.286667,3318.313333,4480.266667,3806.74,4014.2,3218.313333,3836.11
Q9H6S0,8782.783333,12810.86667,9120.81,9092.293333,10780.22,8877.9,9996.913333,8383.723333,9187.033333,8661.383333,8196.766667,10435.83,10868.2,7689.963333,9710.163333,12252.1,10668.8,12965.66667,9734.19,8517.126667,10920.9,8716.4,10267.78,9403.763333,8920.656667,8873.036667,10219.43,9994.963333,9550.63,9651.91,10652.62,8809.62,10214.49667,11141.96667,9006.026667,6991.96,10802.2,9071.733333,8868.53,8825.556667,7841.823333,10309.05667,8363.8,10433.07,9575.486667,9068.28,8892.05,10323.75333,7529.01
Q9H6S1,4672.49,4152.345,5712.746667,5466.676667,6646.47,4732.49,NA,5191.523333,2600.91,6003.98,4425.76,NA,4673.41,6027.07,4058.64,4978.02,5805.83,6006.735,4506.565,4488.283333,3374.26,4656.986667,5923.645,5899.505,NA,5175.963333,4665.983333,4720.073333,3718.3,4887.12,4379.215,5225.803333,4937.79,3799.373333,4931.765,4676,4958.265,4804.19,4206.233333,5729.62,4525.02,4242.473333,4506.643333,6404.023333,4929.416667,4785.156667,4184.763333,3461.583,5586.7
Q9H6S3,25749.4,23125.63333,22245.46667,27255.83333,28990.2,20995.4,23128.7,23352.26667,27689.46667,15693.23333,20860.1,20127.36667,25323.96667,20451.73333,22801.33333,36027.63333,20458.5,24186.56667,18165.03333,22295.66667,20844.4,21067.3,23157,18024.73333,11522.57333,25165.13333,21340.13333,26605.03333,23800.4,7510.38,26572.93333,18213.06667,18186.93333,27158.23333,21893.5,22787.43333,21221.56667,26222.2,16469.73333,23744.9,20193.6,15955,11525.89667,14806.66667,26606.4,18166.5,17390.23333,26355.9,20134.23333
Q9H6T0,7570.226667,NA,1387.07,2976.935,3329.84,5794.29,6017.61,3410.055,3530.92,4628.03,4786.64,NA,5458.45,NA,3537.65,5234.05,3026.89,5147.78,NA,NA,7743.315,3309.51,NA,6167.28,NA,3668.26,2815.06,5400.31,6813.21,NA,4219.58,NA,5639.45,NA,NA,6385.27,2307.38,3514.01,2561.25,7808.615,4040.68,NA,NA,7880.11,3705.5,NA,NA,6350.74,2941.68
Q9H6T3,5621.266667,5536.36,5252.66,5656.316667,5902.02,6284.823333,5068.523333,6153.393333,6736.61,6630.286667,6800.636667,5991.475,5195.226667,7161.503333,6809.73,5746.473333,4866.31,6305.116667,6745.453333,6941.426667,5960.253333,5385.886667,5486.173333,6187.173333,3421.595,6546.993333,5431.65,5674.643333,5731.68,4124.386667,6281.84,6335.043333,7134.143333,6442.043333,6239.956667,6685.396667,5576.59,6245.043333,6289.256667,6730.263333,6105.706667,5831.303333,4129.413333,6177.583333,6479.353333,6341.73,6861.636667,5356.596667,5221.393333
Q9H6U6,3315.386667,3356.38,3801.243333,4583.346667,4633.04,3218.09,2221.935,2642.77,4308.826667,4490.776667,3749.99,5660.82,5604.136667,4094.036667,4131.936667,2587.6,2393.073333,4161.59,4442.993333,3819.685,3450.83,4379.49,6456.23,3581.3,3808.515,3245.31,3387.973333,3736.53,3867.426667,2819.853333,3730.153333,4937.116667,4850.676667,4564.926667,3765.393333,3195.5,3615.65,4038.076667,4509.08,4480.356667,3372.42,4877.263333,3408.195,3672.306667,3304.82,4329.88,3102.533333,3731.47,2134.133333
Q9H6U8,18941.73333,12858.96667,12890.56667,16184.53333,13432.56667,15793.63333,22769.9,13565.96667,20833.7,17118.06667,15148.83333,15781.3,18508.76667,16431.53333,12401.95,14323.23333,15606.86667,10846.82,11358.03333,13545.9,14953.3,17176.9,15216.86667,12145.3,15826.36667,14308.33333,13209.7,15328.5,15153.9,17020.26667,15037.86667,13904.06667,15237.73333,13586.93333,13287.86667,16601.8,11454.11667,11733.13333,13632.9,15874.83333,13588.9,15052.46667,17029.93333,13074.76667,14509.4,12356.70667,12536.6,11016.46333,12887.36667
Q9H6V9,18829.16667,14774.03333,14239.66667,14332.7,16436.46667,12612.96667,9928.85,20670.7,12667.56667,14368.36667,17856.7,12974.2,15713.3,17025.23333,19098.3,19579.03333,9271.326667,15125.96667,14696.23333,16323.63333,14074.5,14081.13333,18901.3,17912.43333,11135.43667,15780.43333,18197.6,20054.06667,16235.23333,16274.1,19651.1,17226.73333,17727,20560.9,18081.66667,20543.96667,19128.16667,15453.13333,20575.23333,11629.56667,20089.6,16109.36667,19158.83333,16714.5,18861.9,17283.3,18032.3,23109.16667,13679.13333
Q9H6W3,8829.703333,6686.31,8057.31,7168.293333,9435.206667,9146.673333,8515.07,9582.47,6702.06,7726.93,7523.786667,7747.495,10119.69667,10522.43333,7113.32,8873.96,9582.016667,8829.983333,8401.143333,8203.493333,9777.21,9030.333333,10718.75,9974.88,9511.76,8467.83,8076.21,10559.20333,8828.993333,8879.57,8882.71,8389.693333,7896.106667,9874.166667,9942.693333,10298.79,7733.973333,7459.306667,7697.6,8828.386667,10078.26667,9273.126667,12395.96,9330.443333,8670.92,10645.95,8452.656667,8379.4,11903.13333
Q9H6X2,NA,2506.573333,3233.59,1970.78,2648.195,2068.445,2197.21,1721.685,NA,1186.24,2541.34,3677.22,NA,NA,1278.88,3480.223333,557.375,NA,NA,NA,1516.83,1612.22,5178.193333,1506.86,NA,3150.7,2210.073333,NA,NA,1263,NA,4029.543333,NA,2813.503333,1917.12,4298.593333,2770.74,2472.66,1769.2,NA,NA,NA,2589.38,NA,NA,1525.34,5406.93,1872.98,1587.975
Q9H6Y2,4343.006667,4955.26,3935.17,3684.233333,3550.493333,3597.38,5171.98,3758.22,3721.633333,3802.745,3733.556667,5351.43,4576.886667,3977.43,3847.706667,5391.43,4368.426667,4559.42,4164.295,2699.67,3817.82,3595.133333,5968.46,3928.643333,3599.45,3504.073333,3061.276667,3857.21,4067.363333,2639.515,3917.403333,4675.55,3976.756667,5076.713333,3644.516667,4046.096667,2870.726667,4353.17,3637.09,4300.75,2476.185,4190.333333,2618.23,4679.355,4408.3,3167.7,3571.25,3446.616667,1271.61
Q9H6Z4,26810,31098.3,30883.83333,29515.43333,32095.6,28782.53333,23868.3,29864.8,27361.2,29690.26667,30653.73333,27092.66667,28678.63333,30939.36667,30707.4,23261.9,25337.63333,28070.63333,30855,27571.33333,29137.2,30165.7,26404.53333,29878.8,17078.46667,30434.96667,28661.96667,30877.5,27295.23333,22441,29811.86667,28403.3,30353.4,29055.16667,30412.86667,28989.96667,29796.93333,32208.33333,31312.3,33694.93333,31577.03333,28981,20679.63333,28695.93333,28322.13333,29176.3,30445.73333,28648.4,29754.26667
Q9H706,NA,NA,2428.18,1562.66,NA,NA,NA,2149.93,1671.94,1935.01,NA,1899.73,NA,1653.18,1880.171,NA,NA,NA,NA,1778.72,NA,2745.8,2545.99,NA,NA,3557.46,NA,NA,NA,650.697,NA,NA,1840.44,NA,2255.49,2284.69,3128.865,NA,2012.83,1889.96,2416.015,1953.673333,NA,1992.35,2495.82,3033.56,2923.03,NA,NA
Q9H773,5200.263333,4557.476667,2677.934667,5763.956667,3986.155,3874.57,4910.21,3052.656667,3674.735,2450.505,2272.9,2742.22,2830.73,3813.126667,3753.91,4703.6,2365.07,3853.046667,2411.586667,1949.996667,1548.836333,3186.75,1894.44,2302.186667,1501.66,3292.95,3092.226667,3194.9,3297.883333,1266.48,4046.353333,3564.423333,3349.646667,5238.823333,3766.626667,5501.006667,4223.353333,3155.876667,2472.106667,3463.315,2728.303333,1900.416667,2097.62,2435.01,3358.606667,2435.463333,2278.183333,2142.236667,3006.22
Q9H777,1211.8925,873.577,872.332,579.303,NA,624.177,1106.55,NA,795.951,800.148,790.276,NA,945.228,825.207,1410.34,NA,1260.68,807.228,223.508,459.7695,522.273,729.9935,NA,655.603,NA,920.742,629.113,471.056,809.211,NA,939.31,1480.73,872.6,338.524,1263.045,NA,NA,570.0563333,1225.627333,NA,1129.7315,786.241,NA,866.937,813.335,1003.87,379.463,1095.65,958.594
Q9H788,2318.85,675.699,3102.99,1534.933333,1107.903,888.6106667,3017.703333,NA,1357.188,1519.23,1133.8155,NA,1908.88,442.119,872.1896667,2684.886667,606.979,648.613,NA,2725.74,972.5226667,NA,1431.959,583.047,NA,1171.7705,NA,1747.499667,1917.05,NA,1757.736667,527.687,1391.1295,1405.574,NA,1616.665,1699.93,NA,NA,1939.048667,1386.476667,NA,1140.32,NA,1294.246667,3042.2,NA,NA,473.077
